,GMT,Magnitude,Persistence,StockPrice,PerChg,AbsPerChg,Currency
154,0.605555555556,1.00002623996,0.120000123978,8141.17,0.00221103330185,0.00221103330185,CHF
155,0.605555555556,1.00002623996,0.120000123978,894.61,0.00782525096699,0.00782525096699,EUR
156,0.60625,1.00008370886,0.25,2098.63,0.0200170621625,0.0200170621625,USD
157,0.60625,1.00008370886,0.25,13882.87,-0.061802782854,0.061802782854,CAD
158,0.60625,1.00008370886,0.25,8146.49,0.0653468727468,0.0653468727468,CHF
159,0.60625,1.00008370886,0.25,895.42,0.0905422474598,0.0905422474598,EUR
160,0.607638888889,1.0000175736,0.240000009537,2099.2,0.0376475521943,0.0376475521943,USD
161,0.607638888889,1.0000175736,0.240000009537,13893.16,0.00482274955749,0.00482274955749,CAD
162,0.609027777778,1.00011385622,0.599999904633,2099.68,0.0157191511658,0.0157191511658,USD
163,0.609027777778,1.00011385622,0.599999904633,8147.24,0.00319136661684,0.00319136661684,CHF
164,0.609027777778,1.00011385622,0.599999904633,896.37,0.025665632602,0.025665632602,EUR
165,0.609027777778,1.00011385622,0.599999904633,13902.78,0.0398640305557,0.0398640305557,CAD
166,0.610416666667,1.00006126687,0.359999895096,2101.65,0.0290332406808,0.0290332406808,USD
167,0.610416666667,1.00006126687,0.359999895096,13911.67,0.0389033428111,0.0389033428111,CAD
168,0.6125,1.00005362325,0.480000019073,897.08,0.0022295052728,0.0022295052728,EUR
169,0.613194444444,1.00003572976,0.369999647141,2101.59,-0.0223640196232,0.0223640196232,USD
170,0.613194444444,1.00003572976,0.369999647141,896.77,-0.034568506975,0.034568506975,EUR
171,0.613888888889,1.0000868795,0.829999685287,2101.02,-0.0271296798698,0.0271296798698,USD
172,0.613888888889,1.0000868795,0.829999685287,8153.02,0.000245308475422,0.000245308475422,CHF
173,0.613888888889,1.0000868795,0.829999685287,896.56,-0.0234228607121,0.0234228607121,EUR
174,0.614583333333,1.00000620372,0.479999780655,2100.81,-0.00999614434432,0.00999614434432,USD
175,0.614583333333,1.00000620372,0.479999780655,8153.3,0.00343431023104,0.00343431023104,CHF
176,0.614583333333,1.00000620372,0.479999780655,896.92,0.0401534755064,0.0401534755064,EUR
177,0.615277777778,1.00033022526,1.46000003815,2101.38,0.0271323917918,0.0271323917918,USD
178,0.615277777778,1.00033022526,1.46000003815,13898.58,-0.00208654409299,0.00208654409299,CAD
179,0.615277777778,1.00033022526,1.46000003815,8156.07,0.0339739737284,0.0339739737284,CHF
180,0.615277777778,1.00033022526,1.46000003815,897.34,0.0468269187887,0.0468269187887,EUR
181,0.615972222222,1.00000999299,0.249999761581,897.25,-0.0100306492059,0.0100306492059,EUR
182,0.615972222222,1.00000999299,0.249999761581,2100.9,-0.0228473511352,0.0228473511352,USD
183,0.615972222222,1.00000999299,0.249999761581,8152.13,-0.0483309270093,0.0483309270093,CHF
184,0.615972222222,1.00000999299,0.249999761581,13896.32,-0.0162632984848,0.0162632984848,CAD
185,0.616666666667,1.00023648733,5.36999988556,2100.65,-0.0119010782377,0.0119010782377,USD
186,0.616666666667,1.00023648733,5.36999988556,8156.61,0.0549549626907,0.0549549626907,CHF
187,0.616666666667,1.00023648733,5.36999988556,897.48,0.025633881304,0.025633881304,EUR
188,0.617361111111,1.00113399649,4.35999917984,2100.41,-0.0114263405716,0.0114263405716,USD
189,0.617361111111,1.00113399649,4.35999917984,8154.97,-0.020110435722,0.020110435722,CHF
190,0.617361111111,1.00113399649,4.35999917984,897.17,-0.0345530947312,0.0345530947312,EUR
191,0.617361111111,1.00113399649,4.35999917984,13893.76,-0.0199370076927,0.0199370076927,CAD
192,0.618055555556,1.00007457562,0.590000391006,2100.56,0.00714146285725,0.00714146285725,USD
193,0.618055555556,1.00007457562,0.590000391006,8155.04,0.000858372256429,0.000858372256429,CHF
194,0.618055555556,1.00007457562,0.590000391006,897.08,-0.0100325500513,0.0100325500513,EUR
195,0.61875,1.00019538258,1.19999980927,897.13,0.00557363891738,0.00557363891738,EUR
196,0.61875,1.00019538258,1.19999980927,2100.92,0.017138286933,0.017138286933,USD
197,0.61875,1.00019538258,1.19999980927,8150.98,-0.0498099615016,0.0498099615016,CHF
198,0.61875,1.00019538258,1.19999980927,13901.46,0.0315174122909,0.0315174122909,CAD
199,0.619444444444,1.0000322782,0.240000009537,897.31,0.0200639818086,0.0200639818086,EUR
200,0.619444444444,1.0000322782,0.240000009537,2101.35,0.0204672238829,0.0204672238829,USD
201,0.619444444444,1.0000322782,0.240000009537,8152.42,0.0176665873306,0.0176665873306,CHF
202,0.619444444444,1.0000322782,0.240000009537,13904.61,0.022659490442,0.022659490442,CAD
203,0.620138888889,1.0000125585,0.120000123978,2101.21,-0.00666282760884,0.00666282760884,USD
204,0.620138888889,1.0000125585,0.120000123978,8150.86,-0.0191390847101,0.0191390847101,CHF
205,0.620138888889,1.0000125585,0.120000123978,896.96,-0.0390206921156,0.0390206921156,EUR
206,0.620833333333,1.00001722939,0.240000247955,2101.01,-0.00951923122687,0.00951923122687,USD
207,0.620833333333,1.00001722939,0.240000247955,8147.88,-0.0365739308875,0.0365739308875,CHF
208,0.620833333333,1.00001722939,0.240000247955,896.97,0.00111487691759,0.00111487691759,EUR
209,0.622222222222,1.00004884393,1.07999968529,2102.16,0.0390227188365,0.0390227188365,USD
210,0.622222222222,1.00004884393,1.07999968529,13918.08,0.0281008497093,0.0281008497093,CAD
211,0.622222222222,1.00004884393,1.07999968529,8151.88,0.0466367536892,0.0466367536892,CHF
212,0.622222222222,1.00004884393,1.07999968529,897.89,0.0557171352478,0.0557171352478,EUR
213,0.622916666667,1.00001996466,0.599999904633,2102.74,0.0275906686456,0.0275906686456,USD
214,0.622916666667,1.00001996466,0.599999904633,8151.97,0.00110403980431,0.00110403980431,CHF
215,0.622916666667,1.00001996466,0.599999904633,898.22,0.0367528316386,0.0367528316386,EUR
216,0.623611111111,1.00038105987,2.39999961853,2101.81,-0.0442475770883,0.0442475770883,USD
217,0.623611111111,1.00038105987,2.39999961853,8150.14,-0.022453602024,0.022453602024,CHF
218,0.623611111111,1.00038105987,2.39999961853,897.58,-0.071302836516,0.071302836516,EUR
219,0.623611111111,1.00038105987,2.39999961853,13918.72,0.023139664403,0.023139664403,CAD
220,0.624305555556,1.00007453695,0.850000143051,2101.98,0.00808826677958,0.00808826677958,USD
221,0.624305555556,1.00007453695,0.850000143051,8149.96,-0.0022085997968,0.0022085997968,CHF
222,0.624305555556,1.00007453695,0.850000143051,897.41,-0.0189434037954,0.0189434037954,EUR
223,0.624305555556,1.00007453695,0.850000143051,13919.43,0.00510104377414,0.00510104377414,CAD
224,0.625694444444,1.00033076348,0.359999895096,2103.34,0.0332914811856,0.0332914811856,USD
225,0.625694444444,1.00033076348,0.359999895096,897.74,0.00111392066657,0.00111392066657,EUR
226,0.626388888889,1.00004967315,0.240000247955,2103.2,-0.00665652339293,0.00665652339293,USD
227,0.627083333333,1.00038753753,0.480000019073,2102.31,-0.0423343845579,0.0423343845579,USD
228,0.627083333333,1.00038753753,0.480000019073,13919.31,-0.00847743171177,0.00847743171177,CAD
229,0.627777777778,1.00001361516,0.240000009537,2101.65,-0.0314038969381,0.0314038969381,USD
230,0.627777777778,1.00001361516,0.240000009537,13923.71,0.0316107623151,0.0316107623151,CAD
231,0.63125,1.00003477097,0.240000247955,2100.97,0.00523595099149,0.00523595099149,USD
232,0.63125,1.00003477097,0.240000247955,8142.65,-0.0162109386993,0.0162109386993,CHF
233,0.63125,1.00003477097,0.240000247955,896.53,-0.013384939712,0.013384939712,EUR
234,0.631944444444,1.00008027626,0.460000038147,2100.7,-0.012852858571,0.012852858571,USD
235,0.631944444444,1.00008027626,0.460000038147,13917.57,-0.0033770263056,0.0033770263056,CAD
236,0.631944444444,1.00008027626,0.460000038147,8141.77,-0.0108084605682,0.0108084605682,CHF
237,0.631944444444,1.00008027626,0.460000038147,896.34,-0.0211973135194,0.0211973135194,EUR
238,0.632638888889,1.00009722743,0.480000019073,2100.32,-0.0180924811457,0.0180924811457,USD
239,0.632638888889,1.00009722743,0.480000019073,13918.6,0.00740071722292,0.00740071722292,CAD
240,0.633333333333,1.00000504306,0.240000009537,2100.48,0.00761788679819,0.00761788679819,USD
241,0.633333333333,1.00000504306,0.240000009537,13920.41,0.013004181455,0.013004181455,CAD
242,0.634722222222,1.00008278047,0.240000009537,896.34,-0.0178503692795,0.0178503692795,EUR
243,0.634722222222,1.00008278047,0.240000009537,2100.54,-0.0104734972912,0.0104734972912,USD
244,0.634722222222,1.00008278047,0.240000009537,13921.39,0.0184642088913,0.0184642088913,CAD
245,0.635416666667,1.00001220616,0.360000133514,2100.6,0.00285640835214,0.00285640835214,USD
246,0.635416666667,1.00001220616,0.360000133514,8152.87,0.0104268635258,0.0104268635258,CHF
247,0.635416666667,1.00001220616,0.360000133514,896.1,-0.0267827251423,0.0267827251423,EUR
248,0.636111111111,1.0000490452,0.620000123978,2099.79,-0.0385752861,0.0385752861,USD
249,0.636111111111,1.0000490452,0.620000123978,13922.25,0.0210498788734,0.0210498788734,CAD
250,0.6375,1.0000005307,0.120000123978,2100.02,0.0071432993471,0.0071432993471,USD
251,0.6375,1.0000005307,0.120000123978,8155.68,0.0,0.0,CHF
252,0.6375,1.0000005307,0.120000123978,896.63,0.0055767471949,0.0055767471949,EUR
253,0.638194444444,1.00004594989,0.740000009537,2100.28,0.0123808344683,0.0123808344683,USD
254,0.638194444444,1.00004594989,0.740000009537,8159.1,0.0419339650403,0.0419339650403,CHF
255,0.638194444444,1.00004594989,0.740000009537,896.69,0.00669172345338,0.00669172345338,EUR
256,0.639583333333,1.00037554425,0.499999761581,2100.36,0.00666596832715,0.00666596832715,USD
257,0.639583333333,1.00037554425,0.499999761581,896.87,0.0156122801735,0.0156122801735,EUR
258,0.639583333333,1.00037554425,0.499999761581,13935.27,-0.0162178414914,0.0162178414914,CAD
259,0.640277777778,1.00000209298,0.119999885559,897.04,0.0189548095042,0.0189548095042,EUR
260,0.640277777778,1.00000209298,0.119999885559,2100.8,0.0209487897313,0.0209487897313,USD
261,0.640277777778,1.00000209298,0.119999885559,13939.85,0.0328662451463,0.0328662451463,CAD
262,0.640972222222,1.00001405058,0.120000123978,2101.43,0.0299885757806,0.0299885757806,USD
263,0.640972222222,1.00001405058,0.120000123978,13941.4,0.0111192014261,0.0111192014261,CAD
264,0.641666666667,1.00030842535,1.3100001812,2101.87,0.0209381230876,0.0209381230876,USD
265,0.641666666667,1.00030842535,1.3100001812,13942.21,0.00581003342561,0.00581003342561,CAD
266,0.642361111111,1.00022935773,0.599999904633,897.82,0.00445543451626,0.00445543451626,EUR
267,0.642361111111,1.00022935773,0.599999904633,2101.83,-0.001903103486,0.001903103486,USD
268,0.642361111111,1.00022935773,0.599999904633,13943.55,0.00961110182676,0.00961110182676,CAD
269,0.643055555556,1.00006295128,0.269999980927,2101.68,-0.00713714742493,0.00713714742493,USD
270,0.643055555556,1.00006295128,0.269999980927,897.81,-0.00111382140988,0.00111382140988,EUR
271,0.64375,1.00035978938,3.09999990463,2100.95,-0.0347461862491,0.0347461862491,USD
272,0.64375,1.00035978938,3.09999990463,897.61,-0.0222813916957,0.0222813916957,EUR
273,0.645138888889,1.0000552731,0.120000123978,2101.11,0.00523560209424,0.00523560209424,USD
274,0.645833333333,1.00006474725,0.240000009537,2100.78,-0.0157084511467,0.0157084511467,USD
275,0.646527777778,1.0000402874,0.129999876022,2100.56,-0.0104733975702,0.0104733975702,USD
276,0.647222222222,1.00000252821,0.119999885559,2100.11,-0.0214274490384,0.0214274490384,USD
277,0.648611111111,1.00000074369,0.119999885559,2099.33,-0.0195300405367,0.0195300405367,USD
278,0.65,1.00003032493,0.359999895096,2099.26,0.00333461954374,0.00333461954374,USD
279,0.65,1.00003032493,0.359999895096,13930.88,0.0201032733873,0.0201032733873,CAD
280,0.652777777778,1.00008886525,0.359999656677,2098.26,-0.0362204874515,0.0362204874515,USD
281,0.652777777778,1.00008886525,0.359999656677,13929.17,0.00358971818559,0.00358971818559,CAD
282,0.653472222222,1.00013459116,0.830000162125,2097.83,-0.020497371093,0.020497371093,USD
283,0.654861111111,1.00000250596,0.349999904633,2098.16,0.0214519642848,0.0214519642848,USD
284,0.654861111111,1.00000250596,0.349999904633,13926.54,0.00631926960735,0.00631926960735,CAD
285,0.655555555556,1.00001908492,0.359999895096,2098.06,-0.00476630792254,0.00476630792254,USD
286,0.65625,1.00012736285,0.579999923706,2097.76,-0.0143009686523,0.0143009686523,USD
287,0.65625,1.00012736285,0.579999923706,13926.35,-0.0200339643912,0.0200339643912,CAD
288,0.656944444444,1.00001855632,0.120000123978,2096.97,-0.0376734049605,0.0376734049605,USD
289,0.658333333333,1.00000637315,0.249999761581,2097.17,-0.00667566291717,0.00667566291717,USD
290,0.659027777778,1.00178071412,2.26000022888,2097.31,0.00667566291717,0.00667566291717,USD
291,0.659027777778,1.00178071412,2.26000022888,13931.07,0.0292956338735,0.0292956338735,CAD
292,0.659722222222,1.0000019959,0.119999885559,2097.85,0.0257472667369,0.0257472667369,USD
293,0.661805555556,1.00000653535,0.119999885559,2098.65,0.0181101574154,0.0181101574154,USD
294,0.663194444444,1.00008633285,1.20999979973,2098.29,-0.0238289273647,0.0238289273647,USD
295,0.663888888889,1.00000891665,0.119999885559,2097.29,-0.04768057827,0.04768057827,USD
296,0.664583333333,1.0000112439,0.240000009537,2097.25,-0.00190725950648,0.00190725950648,USD
297,0.665277777778,1.00034330681,2.97000002861,2097.0,-0.0119217930377,0.0119217930377,USD
298,0.665277777778,1.00034330681,2.97000002861,13927.09,-0.0154375393568,0.0154375393568,CAD
299,0.666666666667,1.00012181767,0.979999542236,2096.48,-0.00429291002062,0.00429291002062,USD
300,0.667361111111,1.00000653797,0.110000133514,13925.49,-0.0264981699028,0.0264981699028,CAD
301,0.668055555556,1.00001636604,0.120000123978,13922.56,-0.0210449802335,0.0210449802335,CAD
302,0.668055555556,1.00001636604,0.120000123978,2095.75,-0.0252892759156,0.0252892759156,USD
303,0.670833333333,1.00001072237,0.129999876022,2095.55,0.00715853774935,0.00715853774935,USD
304,0.672916666667,1.00000441667,0.120000123978,2096.54,0.00810925552264,0.00810925552264,USD
305,0.674305555556,1.00001128981,0.119999885559,2096.32,0.0100185581864,0.0100185581864,USD
306,0.674305555556,1.00001128981,0.119999885559,13924.53,-0.00983875218767,0.00983875218767,CAD
307,0.675694444444,1.0000435194,0.589999914169,2095.62,-0.0291083307088,0.0291083307088,USD
308,0.675694444444,1.0000435194,0.589999914169,13920.27,-0.0141520243501,0.0141520243501,CAD
309,0.677083333333,1.00006404044,0.710000038147,2096.1,0.0143143429717,0.0143143429717,USD
310,0.677083333333,1.00006404044,0.710000038147,13912.39,-0.0494523227138,0.0494523227138,CAD
311,0.683333333333,1.00022196407,0.359999895096,2096.23,-0.0224212037801,0.0224212037801,USD
312,0.684027777778,1.00000194018,0.120000123978,2096.09,-0.00667910251944,0.00667910251944,USD
313,0.686111111111,1.0000013958,0.119999885559,2096.73,0.00190776891196,0.00190776891196,USD
314,0.688194444444,1.00000413222,0.119999885559,2097.1,0.0157384930154,0.0157384930154,USD
315,0.688888888889,1.00002393603,0.129999876022,2097.28,0.0085832816747,0.0085832816747,USD
316,0.691666666667,1.00000267905,0.120000123978,2097.77,-0.011440720384,0.011440720384,USD
317,0.691666666667,1.00000267905,0.120000123978,13919.61,0.0166699120303,0.0166699120303,CAD
318,0.696527777778,1.00000788224,0.230000019073,2098.15,0.000953229780798,0.000953229780798,USD
